id_cliente;cod_articulo_magic
MX|0030|1604467;517140
MX|0030|1604467;523738
MX|0030|1604467;598801
MX|0030|1604528;517262
MX|0030|1604528;517140
MX|0030|1604528;523738
MX|0030|1604528;522713
MX|0030|1604528;598901
MX|0030|1604528;522512
MX|0030|1604528;508593
MX|0030|1604528;519851
MX|0030|1604538;508594
MX|0030|1604538;522512
MX|0030|1604538;523439
MX|0030|1604538;517262
MX|0030|1604538;517140
MX|0030|1604538;523738
MX|0030|1604538;599587
MX|0030|1604604;508594
MX|0030|1604604;598901
MX|0030|1604604;524122
MX|0030|1604604;516209
MX|0030|1604604;76643
MX|0030|1604604;524213
MX|0030|1604604;599587
MX|0030|1604604;599212
MX|0030|1604604;523738
MX|0030|1604709;598901
MX|0030|1604709;522512
MX|0030|1604709;522713
MX|0030|1604709;524122
MX|0030|1604709;523738
MX|0030|1604709;517262
MX|0030|1604785;599228
MX|0030|1604785;517262
MX|0030|1604785;523738
MX|0030|1604785;522713
MX|0030|1604785;500354
MX|0030|1604785;522512
MX|0030|1604785;524101
MX|0030|1604883;517262
MX|0030|1604883;599228
MX|0030|1604883;522512
MX|0030|1604883;598901
MX|0030|1605008;517262
MX|0030|1605008;517140
MX|0030|1605036;517262
MX|0030|1605036;517140
MX|0030|1605036;599228
MX|0030|1605036;522512
MX|0030|1605036;508593
MX|0030|1605140;508594
MX|0030|1605140;599212
MX|0030|1605140;524213
MX|0030|1605140;517262
MX|0030|1605140;523738
MX|0030|1605399;522512
MX|0030|1605399;800054
MX|0030|1605399;524120
MX|0030|1605399;800058
MX|0030|1605399;517262
MX|0030|1605399;517140
MX|0030|1605399;523738
MX|0030|1605546;522512
MX|0030|1605546;522713
MX|0030|1605546;599228
MX|0030|1605546;508594
MX|0030|1605546;517297
MX|0030|1605546;517262
MX|0030|1605546;517140
MX|0030|1605546;523738
MX|0030|1605546;500354
MX|0030|1605770;517262
MX|0030|1605770;517140
MX|0030|1605770;500354
MX|0030|1605770;524017
MX|0030|1605770;599228
MX|0030|1605770;522512
MX|0030|1605770;524122
MX|0030|1605770;624146
MX|0030|1625291;509826
MX|0030|1625291;599212
MX|0030|1625291;523439
MX|0030|1625291;517262
MX|0030|1625291;517140
MX|0030|1626301;517262
MX|0030|1626301;522713
MX|0030|1626301;517140
MX|0030|1626301;523738
MX|0030|1626301;599590
MX|0030|1626301;599587
MX|0030|1626301;522512
MX|0030|1626301;508593
MX|0030|1626301;524122
MX|0030|1627805;599228
MX|0030|1627805;517262
MX|0030|1629031;599212
MX|0030|1630071;517262
MX|0030|1631547;524123
MX|0030|1631547;524120
MX|0030|1631547;522512
MX|0030|1631547;522713
MX|0030|1631547;523439
MX|0030|1631547;517140
MX|0030|1631547;517262
MX|0030|1631550;517146
MX|0030|1631550;599228
MX|0030|1631550;517140
MX|0030|1631671;76643
MX|0030|1631671;517262
MX|0030|1631814;522713
MX|0030|1631814;599228
MX|0030|1631814;522512
MX|0030|1631814;517262
MX|0030|1631824;517262
MX|0030|1631824;517140
MX|0030|1631824;522713
MX|0030|1631824;523439
MX|0030|1631824;524122
MX|0030|1631824;524120
MX|0030|1631824;508593
MX|0030|1631824;524123
MX|0030|1631824;599212
MX|0030|1631824;522512
MX|0030|1632686;523439
MX|0030|1632686;517140
MX|0030|1632686;517262
MX|0030|1632688;523439
MX|0030|1632688;509826
MX|0030|1632688;522512
MX|0030|1632688;522713
MX|0030|1632688;500354
MX|0030|1632688;517262
MX|0030|1632688;517140
MX|0030|1632748;508593
MX|0030|1632748;517262
MX|0030|1632748;517140
MX|0030|1632748;519851
MX|0030|1632753;524120
MX|0030|1632753;524106
MX|0030|1639179;517262
MX|0030|1639179;522713
MX|0030|1639179;517140
MX|0030|1639179;599228
MX|0030|1639179;500354
MX|0030|1639179;508594
MX|0030|1639179;599590
MX|0030|1639179;599587
MX|0030|1639179;508593
MX|0030|1639179;522512
MX|0030|1639179;524123
MX|0030|1639180;508594
MX|0030|1639180;800054
MX|0030|1639180;508593
MX|0030|1639180;598901
MX|0030|1639180;800058
MX|0030|1650398;508593
MX|0030|1650399;517262
MX|0030|1650399;508593
MX|0030|1650399;524120
MX|0030|1650399;524122
MX|0030|1650399;519851
MX|0030|1650399;624296
MX|0030|1653642;508594
MX|0030|1653642;598901
MX|0030|1653642;517262
MX|0030|1653642;517140
MX|0030|1660277;508594
MX|0030|1660508;599212
MX|0030|1660508;523439
MX|0030|1660508;599228
MX|0030|1660508;517146
MX|0030|1660508;522512
MX|0030|1660508;508593
MX|0030|1660508;517262
MX|0030|1660509;508593
MX|0030|1660509;599212
MX|0030|1660509;524123
MX|0030|1660509;524120
MX|0030|1660509;523439
MX|0030|1660509;522512
MX|0030|1660509;522713
MX|0030|1660509;517140
MX|0030|1660509;519851
MX|0030|1660509;517262
MX|0030|1660509;800058
MX|0030|1660509;522634
MX|0030|1660510;524123
MX|0030|1660510;599228
MX|0030|1660510;524120
MX|0030|1660510;508593
MX|0030|1660510;517146
MX|0030|1660510;522713
MX|0030|1660510;522512
MX|0030|1660510;599212
MX|0030|1660510;523439
MX|0030|1660510;524106
MX|0030|1660510;500354
MX|0030|1660510;517262
MX|0030|1660510;517140
MX|0030|1660510;524107
MX|0030|1660510;522634
MX|0030|1660510;524105
MX|0030|1660510;524104
MX|0030|1667273;517262
MX|0030|1667273;508594
MX|0030|1667273;522713
MX|0030|1667273;523738
MX|0030|1667273;517140
MX|0030|1667273;523439
MX|0030|1667273;524123
MX|0030|1667273;524120
MX|0030|1667273;524122
MX|0030|1667273;508593
MX|0030|1667273;522512
MX|0030|1667273;598901
MX|0030|1667273;524124
MX|0030|1667273;524125
MX|0030|1668583;523439
MX|0030|1668583;517262
MX|0030|1668583;523438
MX|0030|1668583;523437
MX|0030|1668583;517140
MX|0030|1668583;524101
MX|0030|1668583;624296
MX|0030|1668583;524120
MX|0030|1668584;523438
MX|0030|1668584;523439
MX|0030|1668584;523437
MX|0030|1684165;522713
MX|0030|1684165;599228
MX|0030|1684165;508593
MX|0030|1684165;524123
MX|0030|1684165;517262
MX|0030|1684165;517140
MX|0030|1684167;624296
MX|0030|1684167;517262
MX|0030|1684167;517140
MX|0030|1685424;517262
MX|0030|1685424;517140
MX|0030|1686082;517262
MX|0030|1686082;517140
MX|0030|1686082;522713
MX|0030|1686082;523738
MX|0030|1686082;599228
MX|0030|1686082;523439
MX|0030|1686082;522512
MX|0030|1686082;508593
MX|0030|1686082;524122
MX|0030|1686082;517297
MX|0030|1686082;524101
MX|0030|1702613;517262
MX|0030|1702613;508594
MX|0030|1702613;522512
MX|0030|1702613;508593
MX|0030|1703690;523439
MX|0030|1703690;523463
MX|0030|1703690;522512
MX|0030|1703690;517297
MX|0030|1703690;598901
MX|0030|1703690;522713
MX|0030|1703690;524120
MX|0030|1703690;599228
MX|0030|1703690;800054
MX|0030|1703690;517262
MX|0030|1703690;517140
MX|0030|1703690;500354
MX|0030|1703690;599587
MX|0030|1703690;599212
MX|0030|1703691;523439
MX|0030|1703691;800054
MX|0030|1703691;508594
MX|0030|1703691;599228
MX|0030|1703691;522512
MX|0030|1703691;517262
MX|0030|1703691;523738
MX|0030|1703691;517140
MX|0030|1703691;500354
MX|0030|1708422;517262
MX|0030|1708422;517140
MX|0030|1708422;508594
MX|0030|1708422;523738
MX|0030|1708422;800054
MX|0030|1722067;517262
MX|0030|1722067;598901
MX|0030|1722074;523439
MX|0030|1722074;517262
MX|0030|1722074;599590
MX|0030|1722074;599587
MX|0030|1722074;517146
MX|0030|1722074;517140
MX|0030|1722074;599212
MX|0030|1722074;524101
MX|0030|1722074;624296
MX|0030|1722180;523463
MX|0030|1722180;517297
MX|0030|1722180;522713
MX|0030|1722180;524122
MX|0030|1722180;516209
MX|0030|1722180;524120
MX|0030|1722180;522512
MX|0030|1722180;599228
MX|0030|1722180;523439
MX|0030|1722180;524123
MX|0030|1722180;508594
MX|0030|1722180;800058
MX|0030|1722180;524213
MX|0030|1722180;500354
MX|0030|1722180;517262
MX|0030|1722180;523738
MX|0030|1722180;599212
MX|0030|1722180;517140
MX|0030|1722180;598801
MX|0030|1722180;524017
MX|0030|1722181;522512
MX|0030|1722181;523463
MX|0030|1722181;598901
MX|0030|1722181;523439
MX|0030|1722181;500354
MX|0030|1722181;523738
MX|0030|1722181;517262
MX|0030|1722181;517140
MX|0030|1722181;524213
MX|0030|1722182;522512
MX|0030|1722182;599228
MX|0030|1722182;517297
MX|0030|1722182;524120
MX|0030|1722182;523439
MX|0030|1722182;522713
MX|0030|1722182;524104
MX|0030|1722182;524123
MX|0030|1722182;523463
MX|0030|1722182;524122
MX|0030|1722182;524101
MX|0030|1722182;523738
MX|0030|1722182;599212
MX|0030|1722182;524105
MX|0030|1722182;517140
MX|0030|1722182;524017
MX|0030|1722182;517262
MX|0030|1722182;500354
MX|0030|1722182;599587
MX|0030|1722188;517262
MX|0030|1722188;524123
MX|0030|1722188;599212
MX|0030|1722189;599590
MX|0030|1722189;599587
MX|0030|1722189;522713
MX|0030|1722189;517262
MX|0030|1722189;523738
MX|0030|1722189;524122
MX|0030|1722189;524123
MX|0030|1722189;524120
MX|0030|1722657;523463
MX|0030|1722657;516209
MX|0030|1722657;800058
MX|0030|1722657;517297
MX|0030|1722657;522713
MX|0030|1722657;500354
MX|0030|1722657;598801
MX|0030|1722657;599587
MX|0030|1722657;517262
MX|0030|1736665;517262
MX|0030|1736665;522512
MX|0030|1736668;517262
MX|0030|1736668;517140
MX|0030|1736668;522713
MX|0030|1736668;522512
MX|0030|1736668;517297
MX|0030|1743543;517262
MX|0030|1743543;517140
MX|0030|1747229;522713
MX|0030|1747229;517262
MX|0030|1747229;517140
MX|0030|1747229;800058
MX|0030|1765187;509826
MX|0030|1765187;517146
MX|0030|1765187;517262
MX|0030|1765187;517140
MX|0030|1765552;523439
MX|0030|1765552;522512
